Balanced Accuracy,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Model Year
0.6465250993778724,0.836,0.7112647958505119,0.24526461264961585,0.20261437908496732,0.4246575342465753,0.2743362831858407,0
0.6324360083456313,0.848,0.7517301918477431,0.2802533543002891,0.24615384615384617,0.37209302325581395,0.2962962962962963,0
0.6599226875799544,0.849,0.7534623727682297,0.2340687208607093,0.24113475177304963,0.4358974358974359,0.3105022831050228,0
0.6691509810321692,0.821,0.7418126428027418,0.28580186576517064,0.25,0.4835164835164835,0.3295880149812734,0
0.6577777777777778,0.84,0.7384777777777778,0.3463113291266682,0.2945205479452055,0.43,0.34959349593495936,0
0.6043230696696043,0.82,0.687048924672687,0.3008676972214632,0.2052980132450331,0.34065934065934067,0.256198347107438,0
0.6772420443587271,0.839,0.7644358727097398,0.2994963652308349,0.25949367088607594,0.4823529411764706,0.33744855967078186,0
0.6329629127147597,0.83,0.721623354999445,0.2562041747765099,0.23178807947019867,0.39325842696629215,0.29166666666666663,0
0.6489225857940941,0.823,0.7370364458632616,0.27729747992779297,0.2777777777777778,0.42857142857142855,0.33707865168539325,0
0.666560255387071,0.832,0.7261984570364459,0.35745461227819453,0.3018867924528302,0.45714285714285713,0.3636363636363636,0
0.642986788231818,0.83,0.7301612426659914,0.3335703201593912,0.2866666666666667,0.4056603773584906,0.33593750000000006,0
0.6562299354156438,0.828,0.7389369389784846,0.22284802279151467,0.2392638036809816,0.4482758620689655,0.31200000000000006,0
0.6000478394844593,0.844,0.6717507844268407,0.2067864731572751,0.1889763779527559,0.3116883116883117,0.23529411764705882,0
0.6712238926445364,0.845,0.7576093902398009,0.31008529708194355,0.3082191780821918,0.45454545454545453,0.3673469387755102,0
0.6441880374161222,0.825,0.6950183177852476,0.33829324383330195,0.22839506172839505,0.42528735632183906,0.29718875502008035,0
0.6578665760219562,0.812,0.7015271115811208,0.22421238097149543,0.22404371584699453,0.47126436781609193,0.3037037037037037,0
0.6656184486373166,0.843,0.7171829280597317,0.3099231721302809,0.3013698630136986,0.4444444444444444,0.35918367346938773,0
0.6187776548672566,0.841,0.7546552359882006,0.27486810699828734,0.2558139534883721,0.34375,0.29333333333333333,0
0.6375354580343734,0.851,0.7232048501028978,0.2534587927390467,0.22900763358778625,0.38461538461538464,0.28708133971291866,0
0.654482946279997,0.831,0.7121223221107053,0.3810414858658796,0.2987012987012987,0.42990654205607476,0.3524904214559387,0
0.6475739037033578,0.831,0.7467426329799655,0.24100579410275763,0.1875,0.43478260869565216,0.2620087336244542,0
0.6736709770114943,0.858,0.7684012811302682,0.21893885021769346,0.2426470588235294,0.4583333333333333,0.3173076923076923,0
0.6346832991569834,0.827,0.757931761221235,0.3079312210574584,0.1949685534591195,0.40789473684210525,0.26382978723404255,0
0.6635131770814809,0.836,0.7060912140934902,0.2633401882442425,0.2709677419354839,0.45161290322580644,0.3387096774193548,0
0.6576455342902712,0.825,0.7027075857256778,0.24146927479439845,0.23952095808383234,0.45454545454545453,0.3137254901960784,0
0.6334992794445172,0.81,0.6907124765273592,0.233027340564192,0.2441860465116279,0.4117647058823529,0.30656934306569344,0
0.6212058264405584,0.84,0.7259948886454911,0.23323013732772935,0.22962962962962963,0.3563218390804598,0.27927927927927926,0
0.6662854964741758,0.828,0.7608100987679234,0.33274601377750623,0.2787878787878788,0.46464646464646464,0.3484848484848485,0
0.6318749736186737,0.825,0.7435154700097083,0.28794901932629474,0.271523178807947,0.3867924528301887,0.31906614785992216,0
0.6766955962712954,0.838,0.7482610093217614,0.2608495043605365,0.2578616352201258,0.4823529411764706,0.3360655737704918,0
0.6767594524451682,0.852,0.7651455396671925,0.30606304539836504,0.28169014084507044,0.46511627906976744,0.3508771929824561,0
0.6095375095614847,0.81,0.7249374935781073,0.23791675608037702,0.2147239263803681,0.36082474226804123,0.2692307692307692,0
0.6591771134683382,0.845,0.7210093217614915,0.3128306962274994,0.2569444444444444,0.43529411764705883,0.3231441048034934,0
0.6815919272365265,0.844,0.7745259966514322,0.33869190674899563,0.3092105263157895,0.47959183673469385,0.376,0
0.6962683763092385,0.847,0.7584307923535767,0.31364585822905505,0.3096774193548387,0.5106382978723404,0.3855421686746988,0
0.6700542628529385,0.837,0.7627346901236353,0.30814633827835014,0.2468354430379747,0.46987951807228917,0.3236514522821577,0
0.641988950276243,0.838,0.6866879906949694,0.3141017704699595,0.26573426573426573,0.4,0.31932773109243695,0
0.6791432730297359,0.848,0.7802427739654814,0.3529811084402026,0.2702702702702703,0.47619047619047616,0.3448275862068966,0
0.6206674041297935,0.836,0.7342367256637168,0.26784277921888394,0.25,0.3541666666666667,0.29310344827586204,0
0.6306954871311307,0.823,0.7289860854217288,0.24756077549375421,0.22784810126582278,0.3956043956043956,0.28915662650602403,0
0.6482730690651483,0.819,0.7488364221037489,0.31734369898906367,0.23529411764705882,0.43956043956043955,0.3065134099616858,0
0.6143839712918661,0.821,0.7298644338118022,0.23546235956106387,0.2064516129032258,0.36363636363636365,0.26337448559670784,0
0.657413183614057,0.828,0.7491877209399043,0.26405881946514126,0.23170731707317074,0.4523809523809524,0.3064516129032258,0
0.6029304029304029,0.824,0.6964835164835166,0.23651450855605605,0.2054794520547945,0.3333333333333333,0.2542372881355932,0
0.5773549594510293,0.82,0.6872920565606155,0.22687796809783614,0.16666666666666666,0.2857142857142857,0.2105263157894737,0
